sequence_id	high_confidence_partner_count	gained_partner_count	lost_partner_count	jaccard_distance	mean_absolute_score_change	maximum_absolute_score_change
ABCA4_6b4a090614a05f7a	164	3	1	0.024242424242424288	0.0013984650140628219	0.015290305018424988
ABCA4_6b8a254267af7b95	168	6	0	0.0357142857142857	0.0013543721288442612	0.017479658126831055
ABCA4_6bdf7df7b9b369a4	163	2	1	0.018292682926829285	0.0013162835966795683	0.01577809453010559
ABCA4_6bf3ef2e07b84897	165	3	0	0.018181818181818188	0.0017971155466511846	0.017634660005569458
ABCA4_6bff28f0f43699dd	163	1	0	0.006134969325153339	0.0008003042312338948	0.008505940437316895
ABCA4_6c594289331c83de	165	4	1	0.030120481927710885	0.0010755156399682164	0.014548003673553467
ABCA4_6c5986f54418cdc9	167	5	0	0.029940119760479056	0.0014570736093446612	0.018204063177108765
ABCA4_6c89d4b9d5e03791	162	2	2	0.024390243902439046	0.0015176134184002876	0.01651287078857422
ABCA4_6c9766afc3cfa819	161	2	3	0.030487804878048808	0.0012036884436383843	0.01550900936126709
ABCA4_6ca5984553497639	163	2	1	0.018292682926829285	0.0007566423155367374	0.012658894062042236
ABCA4_6cefff971d11e808	161	0	1	0.006172839506172867	0.0006611526478081942	0.008224636316299438
ABCA4_6d397d0a1317e7d3	159	0	3	0.01851851851851849	0.001405889168381691	0.014326810836791992
ABCA4_6d4cb7af35ed8b2a	158	2	6	0.04878048780487809	0.0017554956721141934	0.021978318691253662
ABCA4_6d69872c56bc11fa	162	2	2	0.024390243902439046	0.001052683568559587	0.014482855796813965
ABCA4_6dd685cacfb88762	166	4	0	0.02409638554216864	0.001175098936073482	0.011657118797302246
ABCA4_6de3470b3e151c77	153	1	10	0.06748466257668717	0.0012866666074842215	0.016449570655822754
ABCA4_6df607fd5419ea76	163	1	0	0.006134969325153339	0.0008225115016102791	0.01024472713470459
ABCA4_6dfb5b41aed63d2f	163	2	1	0.018292682926829285	0.0007702355505898595	0.009413003921508789
ABCA4_6dfcf3738c0e1865	168	6	0	0.0357142857142857	0.0018569412641227245	0.027866899967193604
ABCA4_6e08623ed52fb988	152	1	11	0.07361963190184051	0.002129719126969576	0.026203572750091553
ABCA4_6e317bb109e161eb	163	2	1	0.018292682926829285	0.0009320882963947952	0.013993501663208008
ABCA4_6e6f492306ffa229	157	0	5	0.030864197530864224	0.002122653881087899	0.02436727285385132
ABCA4_6e8e9dd5eeef517f	163	1	0	0.006134969325153339	0.0007921716896817088	0.007403284311294556
ABCA4_6f0db35abbbf06ec	166	4	0	0.02409638554216864	0.0008392364252358675	0.00985020399093628
ABCA4_6f11795eafbb2b96	162	1	1	0.012269938650306789	0.0009847296169027686	0.011690139770507812
ABCA4_6f65511847adb21f	160	2	4	0.03658536585365857	0.0011242872569710016	0.019228726625442505
ABCA4_6fa93000b2beca73	168	6	0	0.0357142857142857	0.0010645808652043343	0.016537070274353027
ABCA4_6fd4af3f47bec753	161	2	3	0.030487804878048808	0.0011413911124691367	0.014928936958312988
ABCA4_700316d817f6e632	162	2	2	0.024390243902439046	0.00115099863614887	0.014976739883422852
ABCA4_7070e87f7d7dd041	159	1	4	0.030674846625766916	0.0010353720281273127	0.01568274199962616
ABCA4_70aacbde4568edc3	160	1	3	0.024539877300613466	0.0010305538307875395	0.016790196299552917
ABCA4_70afc26978c9c9c6	167	5	0	0.029940119760479056	0.0014032128965482116	0.018642127513885498
ABCA4_70c29d2a94957805	167	5	0	0.029940119760479056	0.0009762672707438469	0.012063562870025635
ABCA4_70f7c0a5064e0597	162	0	0	0.0	0.0006749078165739775	0.008381545543670654
ABCA4_712fd4e78f8d4d77	163	1	0	0.006134969325153339	0.0012130881659686565	0.020291775465011597
ABCA4_713d7cb86f66b330	159	0	3	0.01851851851851849	0.0012055995175614953	0.013975560665130615
ABCA4_71ca77df4b392935	160	0	2	0.012345679012345734	0.0009147896780632436	0.013437271118164062
ABCA4_71e4970990715317	169	7	0	0.041420118343195256	0.0022973623126745224	0.03524118661880493
ABCA4_71e8b0e82bfe7396	160	0	2	0.012345679012345734	0.0008363515371456742	0.010177552700042725
ABCA4_71ecd30f7e629ec2	162	1	1	0.012269938650306789	0.0011303604114800692	0.011004328727722168
ABCA4_72317cd771d69d65	163	1	0	0.006134969325153339	0.0010171420872211456	0.0101127028465271
ABCA4_724ca1bfbeb02afd	162	2	2	0.024390243902439046	0.0008921975968405604	0.014597088098526001
ABCA4_725a79f51991bbeb	163	1	0	0.006134969325153339	0.0009327480220235884	0.011060833930969238
ABCA4_72691326922e4f7f	160	2	4	0.03658536585365857	0.0016176087083294988	0.021957486867904663
ABCA4_72763723c750a6c7	165	3	0	0.018181818181818188	0.0012061584275215864	0.01615312695503235
ABCA4_7294f2a199b44134	162	1	1	0.012269938650306789	0.000842677487526089	0.010595947504043579
ABCA4_72fad5d9d0eced9d	171	9	0	0.052631578947368474	0.0018269155407324433	0.021404772996902466
ABCA4_7304969af5e53a91	164	2	0	0.012195121951219523	0.0011433529434725642	0.014582663774490356
ABCA4_73202881fa00bbfb	159	1	4	0.030674846625766916	0.0009861221769824624	0.016526401042938232
ABCA4_734147f2a8bfcd55	163	3	2	0.030303030303030276	0.0012930179946124554	0.015338808298110962
ABCA4_73530e6914629cb6	165	4	1	0.030120481927710885	0.002141790697351098	0.02570253610610962
ABCA4_7358182ce392558b	165	3	0	0.018181818181818188	0.0007188811432570219	0.009038656949996948
ABCA4_7378f18905d428d4	164	2	0	0.012195121951219523	0.0007393797859549522	0.009607762098312378
ABCA4_737cf754e2577bd0	165	3	0	0.018181818181818188	0.0008516028756275773	0.009234488010406494
ABCA4_73b67276cc486648	159	0	3	0.01851851851851849	0.0016676230588927865	0.024402648210525513
ABCA4_73e2523739328390	161	1	2	0.018404907975460127	0.0016452961135655642	0.017074480652809143
ABCA4_73ee583ae8816b20	164	2	0	0.012195121951219523	0.0011709221871569753	0.014852136373519897
ABCA4_73f25ba0dc726851	166	4	0	0.02409638554216864	0.001205084496177733	0.013985037803649902
ABCA4_7422f5cf1ae6e169	159	1	4	0.030674846625766916	0.0012865096796303988	0.014139920473098755
ABCA4_74234b7afbd42664	162	1	1	0.012269938650306789	0.0011950974585488439	0.013799011707305908
ABCA4_742cda409cfa0018	162	1	1	0.012269938650306789	0.00137042673304677	0.02103447914123535
ABCA4_749d97aeee0188af	173	11	0	0.06358381502890176	0.0025244231801480055	0.0372222363948822
ABCA4_749f444f63453f29	153	0	9	0.05555555555555558	0.0017002286622300744	0.021118253469467163
ABCA4_74d491c7a2df90f1	162	2	2	0.024390243902439046	0.0011493352940306067	0.016149908304214478
ABCA4_74e1a70aab925f71	164	2	0	0.012195121951219523	0.001108003780245781	0.013587266206741333
ABCA4_74f4a9e95bb8f761	164	3	1	0.024242424242424288	0.000912130402866751	0.01564297080039978
ABCA4_75614ce7f682ec81	160	1	3	0.024539877300613466	0.0007975721382535994	0.009877949953079224
ABCA4_757bc08c90c92d74	163	2	1	0.018292682926829285	0.0010571024613454938	0.01449325680732727
ABCA4_75ab7dc0a358180b	167	5	0	0.029940119760479056	0.0013609834713861346	0.015738993883132935
ABCA4_75abb350373a370e	168	6	0	0.0357142857142857	0.0017394593451172113	0.023380935192108154
ABCA4_75bb85c8443e2219	165	4	1	0.030120481927710885	0.0017408388666808605	0.0222395658493042
ABCA4_75e9d94b717ccc78	163	1	0	0.006134969325153339	0.0006750736501999199	0.007937431335449219
ABCA4_75f2b30cd103df24	167	5	0	0.029940119760479056	0.0013199439272284508	0.01731187105178833
ABCA4_75f3347b3fefa102	162	0	0	0.0	0.0009347725426778197	0.012575745582580566
ABCA4_75f8ae1611387d13	165	3	0	0.018181818181818188	0.0009056952549144626	0.013662800192832947
ABCA4_7617973803c0d24d	167	5	0	0.029940119760479056	0.0014528994215652347	0.01888805627822876
ABCA4_7679d4a44698788d	166	4	0	0.02409638554216864	0.0017074026400223374	0.025096893310546875
ABCA4_768dea4cb468fa05	166	4	0	0.02409638554216864	0.0013900139601901174	0.019492626190185547
ABCA4_76af0040e46ef2ee	162	1	1	0.012269938650306789	0.001380526926368475	0.015574157238006592
ABCA4_76f07d6ba67c1cf1	157	1	6	0.042944785276073594	0.0014770511770620942	0.018114611506462097
ABCA4_772c70666f58fa35	161	0	1	0.006172839506172867	0.000560944783501327	0.006102442741394043
ABCA4_773c77e05c368954	167	5	0	0.029940119760479056	0.001121391193009913	0.013891041278839111
ABCA4_774ba9f77567f843	168	6	0	0.0357142857142857	0.001317456946708262	0.018149256706237793
ABCA4_775e5a7d87936ea9	163	2	1	0.018292682926829285	0.0011477110674604774	0.01771402359008789
ABCA4_775ec63bdedd76d5	162	1	1	0.012269938650306789	0.0007035353919491172	0.008548080921173096
ABCA4_77704837fab7e5e6	162	1	1	0.012269938650306789	0.0008437589858658612	0.010611265897750854
ABCA4_777846d7af94c18b	166	4	0	0.02409638554216864	0.0010310199577361345	0.014783740043640137
ABCA4_7783a12e3aa67e7b	160	0	2	0.012345679012345734	0.0005573941743932664	0.006244063377380371
ABCA4_77b61c48f2a3b634	162	1	1	0.012269938650306789	0.0012851059436798096	0.017282694578170776
ABCA4_77c2beaaba74731c	161	3	4	0.042424242424242475	0.002221581758931279	0.02801370620727539
ABCA4_77d32656e7ec53cb	162	1	1	0.012269938650306789	0.00121249258518219	0.015652716159820557
ABCA4_77dde5fe77570a50	159	2	5	0.04268292682926833	0.0010014120489358902	0.014444947242736816
ABCA4_785829292d634b84	162	1	1	0.012269938650306789	0.000851786753628403	0.009634703397750854
ABCA4_7875c9b1ffddf9e8	167	5	0	0.029940119760479056	0.0015132190892472863	0.024454981088638306
ABCA4_78d5fa05b3aa0ce9	168	6	0	0.0357142857142857	0.0018447594484314322	0.021759033203125
ABCA4_79444bdc9b26b7ab	163	1	0	0.006134969325153339	0.0008948328322730958	0.009412378072738647
ABCA4_7947a4d837a42831	166	4	0	0.02409638554216864	0.001530173234641552	0.017579197883605957
ABCA4_7955f6aabd69daac	162	2	2	0.024390243902439046	0.0010939700296148658	0.013066321611404419
ABCA4_79e6fd7ebce64b63	167	5	0	0.029940119760479056	0.0012410496128723025	0.016679048538208008
ABCA4_7a951e0df6de0dc8	159	1	4	0.030674846625766916	0.0012380180414766073	0.017968982458114624
ABCA4_7aa3bacb9bd2ac53	166	4	0	0.02409638554216864	0.0010447986423969269	0.013993620872497559
ABCA4_7adbce1e8cb59982	162	2	2	0.024390243902439046	0.0013830085517838597	0.015044420957565308
ABCA4_7ade5e43b7bf4e4f	157	0	5	0.030864197530864224	0.0011654053814709187	0.013370037078857422
ABCA4_7adeaf983db5ecef	165	3	0	0.018181818181818188	0.0007254222291521728	0.008991539478302002
ABCA4_7b43f02f188fbc19	161	1	2	0.018404907975460127	0.0008889115415513515	0.010897934436798096
ABCA4_7b8065512bf5e082	163	1	0	0.006134969325153339	0.0009291289024986327	0.011347770690917969
ABCA4_7ba2cb8594bdd737	163	2	1	0.018292682926829285	0.00105338916182518	0.014747381210327148
ABCA4_7ba3e950d0bceac8	166	5	1	0.0359281437125748	0.001175526762381196	0.015992403030395508
ABCA4_7bc592df25122eb9	164	2	0	0.012195121951219523	0.0014535350492224097	0.018247216939926147
ABCA4_7bf1846a0f426ee3	161	1	2	0.018404907975460127	0.0005884720594622195	0.007415145635604858
ABCA4_7c2e6620e37a82d6	163	2	1	0.018292682926829285	0.0016181477112695575	0.01857924461364746
ABCA4_7c37101dbfff5790	163	1	0	0.006134969325153339	0.0011641154997050762	0.012199163436889648
ABCA4_7c44bf87249c2198	165	3	0	0.018181818181818188	0.0009215434547513723	0.012199431657791138
ABCA4_7c6942e44a8280f6	163	3	2	0.030303030303030276	0.0024289025459438562	0.03197290003299713
ABCA4_7c72bbe5b30f1842	161	1	2	0.018404907975460127	0.0016934192972257733	0.01712280511856079
ABCA4_7c8aab3fb369d61b	162	0	0	0.0	0.0005800951039418578	0.007231533527374268
ABCA4_7c9c130777bc59c5	161	1	2	0.018404907975460127	0.0009585124207660556	0.012709319591522217
ABCA4_7cace35e094fced1	163	1	0	0.006134969325153339	0.0011944586876779795	0.01656341552734375
ABCA4_7cbebab82cd89368	164	3	1	0.024242424242424288	0.0012055744882673025	0.014957070350646973
ABCA4_7ce44b18b9e45bba	162	2	2	0.024390243902439046	0.0008180797449313104	0.011476978659629822
ABCA4_7ced6ed61520be89	168	6	0	0.0357142857142857	0.00165167183149606	0.02149420976638794
ABCA4_7d038f58c1b94bd7	163	1	0	0.006134969325153339	0.0009066336206160486	0.010668814182281494
ABCA4_7d5b16b5535ea5a1	165	3	0	0.018181818181818188	0.0012242159573361278	0.015587210655212402
ABCA4_7d81ae61db1bdca8	163	1	0	0.006134969325153339	0.0008094520308077335	0.012394309043884277
ABCA4_7d85deb049a6ed3d	162	2	2	0.024390243902439046	0.0011790425051003695	0.011734634637832642
ABCA4_7dbcdc708586f387	162	1	1	0.012269938650306789	0.0011137183755636215	0.013799965381622314
ABCA4_7de986dcaade9442	167	5	0	0.029940119760479056	0.0013707723701372743	0.01845937967300415
ABCA4_7e259f5fb7710f02	162	1	1	0.012269938650306789	0.0008208654471673071	0.009655594825744629
ABCA4_7e3860bc8dc04645	164	2	0	0.012195121951219523	0.0008433214970864356	0.011526167392730713
ABCA4_7e4a9f336ee14453	158	0	4	0.024691358024691357	0.0009477470302954316	0.011491507291793823
ABCA4_7e85ff8045d25d93	166	4	0	0.02409638554216864	0.0011785239912569523	0.017525941133499146
ABCA4_7e86ed12dc219d82	162	1	1	0.012269938650306789	0.0008776732138358057	0.011915504932403564
ABCA4_7e99e319b63b52f9	168	6	0	0.0357142857142857	0.0015173974679782987	0.020113348960876465
ABCA4_7edbce95a2c4e1c6	160	1	3	0.024539877300613466	0.0014515743823722005	0.013105571269989014
ABCA4_7f01684d43d8818d	166	4	0	0.02409638554216864	0.0012442315928637981	0.0166054368019104
ABCA4_7f02211ace69a8af	161	1	2	0.018404907975460127	0.0008467597654089332	0.011082112789154053
ABCA4_7f0400e921eb4aec	163	1	0	0.006134969325153339	0.0008493753266520798	0.010270625352859497
ABCA4_7f1a44ad3a2dbd17	164	2	0	0.012195121951219523	0.000783418130595237	0.010631650686264038
ABCA4_7f3431268c17f183	162	1	1	0.012269938650306789	0.0009883188176900148	0.012365847826004028
ABCA4_7f55f61b5d1cf6f7	165	3	0	0.018181818181818188	0.0006719224620610476	0.008304685354232788
ABCA4_7f8935281ee2ec10	166	4	0	0.02409638554216864	0.000894060533028096	0.011285006999969482
ABCA4_7f898e5ee57fbd17	163	1	0	0.006134969325153339	0.0006317448569461703	0.007685065269470215
ABCA4_7f9787c4c60300af	155	1	8	0.05521472392638038	0.0028591833543032408	0.04174149036407471
ABCA4_7fc62fca0b93db94	166	4	0	0.02409638554216864	0.0009035511175170541	0.011937960982322693
ABCA4_7fddf0be570c949c	159	2	5	0.04268292682926833	0.001215087017044425	0.016187652945518494
ABCA4_7fe878fc6000197d	167	5	0	0.029940119760479056	0.0008445153362117708	0.011317133903503418
ABCA4_7febc77a2c963a30	159	2	5	0.04268292682926833	0.0013590662274509668	0.015239357948303223
ABCA4_7fef6c84af38c21c	169	7	0	0.041420118343195256	0.0018335535423830152	0.022663116455078125
ABCA4_80025ea85b3d3a14	166	4	0	0.02409638554216864	0.0012436057440936565	0.015366971492767334
ABCA4_804ff2f0808a51e9	167	5	0	0.029940119760479056	0.0014694357523694634	0.019190073013305664
ABCA4_807518ca3fc1dee3	165	3	0	0.018181818181818188	0.0006654317257925868	0.008874177932739258
ABCA4_80a51ff05c44e05b	163	2	1	0.018292682926829285	0.0013456353917717934	0.01359519362449646
ABCA4_8109271c66c11760	163	2	1	0.018292682926829285	0.0016292572254315019	0.02527114748954773
ABCA4_8137389ffde61a55	164	2	0	0.012195121951219523	0.0009816385572776198	0.012163728475570679
ABCA4_8161c1fd7ab9f80f	161	0	1	0.006172839506172867	0.0011540669947862625	0.012706637382507324
ABCA4_816d0a6dffca9b8f	160	1	3	0.024539877300613466	0.0012808877509087324	0.013960003852844238
ABCA4_81706d6e886f6790	165	3	0	0.018181818181818188	0.0007319599972106516	0.009656369686126709
ABCA4_818e603f47477a2d	161	3	4	0.042424242424242475	0.0009564714855514467	0.017850816249847412
ABCA4_81bbc09f241bdbaa	162	2	2	0.024390243902439046	0.001297474722377956	0.017343789339065552
ABCA4_81c4243a8e7a34d7	162	2	2	0.024390243902439046	0.0009029163629747927	0.011442363262176514
ABCA4_81d0b218a6c74426	168	6	0	0.0357142857142857	0.0013528963318094611	0.018773198127746582
ABCA4_81e0439cec2f20b5	162	1	1	0.012269938650306789	0.0009042102028615773	0.011233508586883545
ABCA4_820d792bd2063eca	163	2	1	0.018292682926829285	0.0010590816382318735	0.014015436172485352
ABCA4_8210b50ce1eecfea	165	4	1	0.030120481927710885	0.0016412752447649837	0.021947503089904785
ABCA4_8230a0c9972025fa	160	0	2	0.012345679012345734	0.0011134876403957605	0.015668049454689026
ABCA4_823e3110dc396f12	165	4	1	0.030120481927710885	0.001352549996227026	0.017643272876739502
ABCA4_8278a38ea9398173	163	1	0	0.006134969325153339	0.0006579416221939027	0.008199632167816162
ABCA4_8297105f9a9ffc92	164	3	1	0.024242424242424288	0.0012038237182423472	0.013583064079284668
ABCA4_82a477b4c437a21f	163	2	1	0.018292682926829285	0.0007172414916567504	0.009310781955718994
ABCA4_82cf84da76e816f3	160	0	2	0.012345679012345734	0.0009839457925409079	0.011713176965713501
ABCA4_82d04bac30770d95	165	3	0	0.018181818181818188	0.0010503828525543213	0.01074296236038208
ABCA4_82dd166a2b48b146	170	8	0	0.04705882352941182	0.002421096432954073	0.031579017639160156
ABCA4_83176e1bb00970e3	162	2	2	0.024390243902439046	0.0008739003678783774	0.01314796507358551
ABCA4_83340e5b36ddad54	163	4	3	0.04216867469879515	0.0022135658655315638	0.03761966526508331
ABCA4_838cdc35475c9159	163	1	0	0.006134969325153339	0.0006036387057974935	0.009312957525253296
ABCA4_838eca6165fc0b5a	166	4	0	0.02409638554216864	0.0009966149227693677	0.013491034507751465
ABCA4_83997ff86506a7b4	166	4	0	0.02409638554216864	0.0012208253610879183	0.015121221542358398
ABCA4_839bafc11766b1d0	161	1	2	0.018404907975460127	0.0007591988542117178	0.009453415870666504
ABCA4_83a95e69fea0972a	167	5	0	0.029940119760479056	0.0012048721546307206	0.013441711664199829
ABCA4_83cf0e40e0bbc0fe	166	5	1	0.0359281437125748	0.0015517252031713724	0.021317124366760254
ABCA4_83f5dffe68db38fb	162	0	0	0.0	0.0006409030756913126	0.0064637064933776855
ABCA4_8410f9fbff631a1f	162	2	2	0.024390243902439046	0.0014392627635970712	0.015671640634536743
ABCA4_8424f7f0a7443869	166	4	0	0.02409638554216864	0.002129956381395459	0.028086483478546143
ABCA4_844f60d2e555c3e0	168	6	0	0.0357142857142857	0.0015642557991668582	0.02148205041885376
ABCA4_84514262bf2bcd25	161	0	1	0.006172839506172867	0.0006870568031445146	0.00927560031414032
ABCA4_848ad83ad9d2815e	160	1	3	0.024539877300613466	0.0014101762790232897	0.013339787721633911
ABCA4_849dfa49c2e72040	158	0	4	0.024691358024691357	0.000771436607465148	0.00934872031211853
ABCA4_84b99bd3b4ef5939	162	1	1	0.012269938650306789	0.001015688176266849	0.0137176513671875
ABCA4_84c46171801d150d	161	0	1	0.006172839506172867	0.0012327057775110006	0.014636993408203125
ABCA4_84d0cb88bf267522	160	1	3	0.024539877300613466	0.0011255535064265132	0.014201819896697998
ABCA4_84fa03927f241b75	164	3	1	0.024242424242424288	0.0012487556086853147	0.014411985874176025
ABCA4_85174a0ceecc2ba1	171	9	0	0.052631578947368474	0.0021824596915394068	0.03093278408050537
ABCA4_8534a96770944419	158	0	4	0.024691358024691357	0.0011469739256426692	0.01302194595336914
ABCA4_8553ed1abd1f65aa	161	1	2	0.018404907975460127	0.0011490383185446262	0.013687342405319214
ABCA4_8563d73e3fee80bc	159	1	4	0.030674846625766916	0.001025017467327416	0.010795533657073975
ABCA4_85bcd8b1a6345f4b	163	1	0	0.006134969325153339	0.0010146255372092128	0.011103212833404541
ABCA4_85bdc5a3d6bc2e91	162	1	1	0.012269938650306789	0.0008816737681627274	0.009761273860931396
ABCA4_85cd3e1c5153e9d0	163	3	2	0.030303030303030276	0.0007655487861484289	0.010711640119552612
ABCA4_85da66ad3b9ab77e	159	1	4	0.030674846625766916	0.0011239181039854884	0.017489805817604065
ABCA4_861b153c274b27f9	160	1	3	0.024539877300613466	0.00110530701931566	0.01064649224281311
ABCA4_86246a400ae5f812	162	2	2	0.024390243902439046	0.0008957679965533316	0.013470202684402466
ABCA4_86292719b4e7e9cc	164	3	1	0.024242424242424288	0.0016586201963946223	0.023219585418701172
ABCA4_8637196a289d7f1d	160	1	3	0.024539877300613466	0.001064011943526566	0.013941466808319092
ABCA4_8648d2b88bb9a189	159	3	6	0.054545454545454564	0.0013554112520068884	0.0192224383354187
ABCA4_86ab6eb38d8497e9	162	1	1	0.012269938650306789	0.0007128177676349878	0.010071247816085815
ABCA4_87088cfb28c8f4e5	168	6	0	0.0357142857142857	0.0012556256260722876	0.014914274215698242
ABCA4_872348ea4ef639b8	164	2	0	0.012195121951219523	0.0007777010905556381	0.01098814606666565
ABCA4_877c94f9fba7966d	162	2	2	0.024390243902439046	0.001184316468425095	0.012991607189178467
ABCA4_8781d3d667de4f29	165	3	0	0.018181818181818188	0.0007357681170105934	0.010820150375366211
ABCA4_879632ddaf104a69	166	4	0	0.02409638554216864	0.0010551066370680928	0.011788249015808105
ABCA4_87c5c0656423340c	162	1	1	0.012269938650306789	0.0021681601647287607	0.023512214422225952
ABCA4_87d035c4dbb2e751	162	2	2	0.024390243902439046	0.001565079903230071	0.019380033016204834
ABCA4_87f8f56dd23ff994	160	0	2	0.012345679012345734	0.0008779594209045172	0.009058177471160889
ABCA4_87ffa823d79c3eef	167	5	0	0.029940119760479056	0.0008587575284764171	0.011882185935974121
ABCA4_880432550cf25e36	159	2	5	0.04268292682926833	0.0013914568116888404	0.020644426345825195
ABCA4_883939e26ee36fbd	164	2	0	0.012195121951219523	0.0005607176572084427	0.008877813816070557
ABCA4_887c991a0ff7edf8	162	2	2	0.024390243902439046	0.0010115680051967502	0.014338016510009766
ABCA4_88c3683a5053bcca	167	5	0	0.029940119760479056	0.0012297732755541801	0.018135905265808105
ABCA4_893e0b8bbd9e96fa	161	2	3	0.030487804878048808	0.0010974585311487317	0.013606518507003784
ABCA4_896f2e9f364acd37	168	6	0	0.0357142857142857	0.0015448417980223894	0.021192073822021484
ABCA4_898fc993e91f50a2	168	6	0	0.0357142857142857	0.0015986186917871237	0.025855064392089844
ABCA4_89921e75cc213565	165	3	0	0.018181818181818188	0.0010543446987867355	0.010526418685913086
ABCA4_89928d8be2e7af7c	159	2	5	0.04268292682926833	0.0015677491901442409	0.020770132541656494
ABCA4_899a5492f65ce978	160	2	4	0.03658536585365857	0.001436999416910112	0.01793988049030304
ABCA4_89e8e0969102f73c	154	0	8	0.04938271604938271	0.0017396346665918827	0.020871102809906006
ABCA4_8a3129e4fa738b78	156	1	7	0.049079754601227044	0.001392429112456739	0.01760488748550415
ABCA4_8a436dc3dbc67bb5	161	1	2	0.018404907975460127	0.0020768423564732075	0.025665998458862305
ABCA4_8a4ff3a92049fe6c	165	4	1	0.030120481927710885	0.0012357818195596337	0.012097418308258057
ABCA4_8a64c9bd86481301	157	0	5	0.030864197530864224	0.0013358758296817541	0.014061301946640015
ABCA4_8ac0d8e62767283f	165	3	0	0.018181818181818188	0.0009344055433757603	0.011205196380615234
ABCA4_8acb9381d8f1f786	159	1	4	0.030674846625766916	0.0027794421184808016	0.03177922964096069
ABCA4_8af1000449f16909	166	5	1	0.0359281437125748	0.001528147840872407	0.020280301570892334
ABCA4_8afc9c394c3726cd	168	6	0	0.0357142857142857	0.0013348818756639957	0.016067713499069214
ABCA4_8b4107a4121ff5db	167	5	0	0.029940119760479056	0.0015530174132436514	0.018947601318359375
ABCA4_8b6b9d8adda920e3	161	1	2	0.018404907975460127	0.0007974652689881623	0.01051706075668335
ABCA4_8b7f627a8d663f02	160	1	3	0.024539877300613466	0.001017295871861279	0.012076318264007568
ABCA4_8b891624cf746177	150	0	12	0.07407407407407407	0.0020261856261640787	0.02554681897163391
ABCA4_8bb1162b7b2e6175	161	3	4	0.042424242424242475	0.0011960685951635242	0.01840299367904663
ABCA4_8bbfc4f42ea7cd23	168	6	0	0.0357142857142857	0.001215288764797151	0.016377389430999756
ABCA4_8c62035257ae019f	163	1	0	0.006134969325153339	0.0007775072590447962	0.010225296020507812
ABCA4_8ca6759468c4ba1c	167	5	0	0.029940119760479056	0.0015487687196582556	0.019118189811706543
ABCA4_8cad9e90c1d50c1e	161	2	3	0.030487804878048808	0.0012507016072049737	0.021149635314941406
ABCA4_8ccd315575714e26	157	0	5	0.030864197530864224	0.0010455072624608874	0.011089682579040527
ABCA4_8d430e7f1420938b	168	6	0	0.0357142857142857	0.0012006639735773206	0.016098082065582275
ABCA4_8d607392d36c2a52	167	5	0	0.029940119760479056	0.0011768178083002567	0.015326142311096191
ABCA4_8d6b79e8b1246a85	163	1	0	0.006134969325153339	0.0011113575892522931	0.011774301528930664
ABCA4_8d8188ce6bc980e2	167	5	0	0.029940119760479056	0.0017086627194657922	0.02219367027282715
ABCA4_8d839032ce9dfc5d	162	1	1	0.012269938650306789	0.001063068164512515	0.013210147619247437
ABCA4_8d893f2aaab01799	165	3	0	0.018181818181818188	0.0013486880343407393	0.014629185199737549
ABCA4_8d8a2028433df2f6	157	0	5	0.030864197530864224	0.0014285269426181912	0.016750872135162354
ABCA4_8dcdf9fac200aaa4	160	1	3	0.024539877300613466	0.0011908349115401506	0.01661863923072815
ABCA4_8dd026b1c2dc9498	163	1	0	0.006134969325153339	0.0006978666642680764	0.008522748947143555
ABCA4_8e335001defc7063	164	2	0	0.012195121951219523	0.0012840429553762078	0.016550779342651367
ABCA4_8e7739b6f4b132d4	159	0	3	0.01851851851851849	0.0009306352585554123	0.00941622257232666
ABCA4_8ea791024a7f11c9	163	3	2	0.030303030303030276	0.0013549320865422487	0.019390016794204712
ABCA4_8ebc8513a27b96e5	160	0	2	0.012345679012345734	0.0014302498893812299	0.013689249753952026
ABCA4_8efe2aae5f9babd7	163	2	1	0.018292682926829285	0.001202496699988842	0.01604437828063965
ABCA4_8f1678bd4a1ebe16	162	2	2	0.024390243902439046	0.0012982924235984683	0.01630789041519165
ABCA4_8f31f1614a50147b	165	3	0	0.018181818181818188	0.0007598869269713759	0.00959479808807373
ABCA4_8f3d22d6a84e2a71	162	0	0	0.0	0.00112336955498904	0.011510670185089111
ABCA4_8f3e3c787480b245	167	5	0	0.029940119760479056	0.001135349739342928	0.01731693744659424
ABCA4_8f4b32196ce54419	166	4	0	0.02409638554216864	0.0008348459377884865	0.011499911546707153
ABCA4_8f5b9b2cc487660c	160	2	4	0.03658536585365857	0.0020935614593327045	0.03119148313999176
ABCA4_8fa345043cec6f2c	159	0	3	0.01851851851851849	0.0008322323556058109	0.010365799069404602
ABCA4_8fa4db7e58eed89b	154	0	8	0.04938271604938271	0.001586272264830768	0.018680334091186523
ABCA4_8ff4190c18379ba3	159	0	3	0.01851851851851849	0.001034361426718533	0.01493370532989502
ABCA4_9000cdde5c7c0d3c	161	2	3	0.030487804878048808	0.0011615294497460127	0.016258984804153442
ABCA4_900ccdb9f260e9ca	166	4	0	0.02409638554216864	0.000928820634726435	0.013243108987808228
ABCA4_90347e5eda769c09	162	1	1	0.012269938650306789	0.0009955897694453597	0.012906283140182495
ABCA4_905246b3ddb3b311	158	1	5	0.036809815950920255	0.0012345535214990377	0.016646385192871094
ABCA4_90c349cd25113997	161	1	2	0.018404907975460127	0.0016491051064804196	0.018123865127563477
